OrderID,OrderDate,ShipDate,CustomerName,Segment,Region,State,Category,SubCategory,ProductName,Sales,Quantity,Discount,Profit
ORD-10186,04-08-2024,07-08-2024,Customer_177,Home Office,North,Lucknow,Technology,Phones,Phones Model 5,74707.55,10,0,4581.25
ORD-10187,04-05-2022,05-05-2022,Customer_196,Corporate,West,Mumbai,Technology,Laptops,Laptops Model 25,18408.14,3,0.15,-117.53
ORD-10188,09-02-2024,10-02-2024,Customer_373,Consumer,South,Hyderabad,Technology,Phones,Phones Model 1,18258.13,9,0.15,588.11
ORD-10189,16-02-2022,19-02-2022,Customer_178,Consumer,West,Ahmedabad,Office Supplies,Paper,Paper Model 18,42700.74,7,0.05,2642.24
ORD-10190,22-01-2023,23-01-2023,Customer_52,Home Office,North,Chandigarh,Technology,Accessories,Accessories Model 3,76722.32,1,0.05,3952.77
ORD-10191,03-07-2024,08-07-2024,Customer_398,Consumer,North,Delhi,Office Supplies,Binders,Binders Model 9,40525.4,4,0.2,-3877.58
ORD-10192,28-10-2024,31-10-2024,Customer_74,Home Office,South,Hyderabad,Office Supplies,Storage,Storage Model 34,57958.74,6,0.05,4372.47
ORD-10193,29-03-2023,02-04-2023,Customer_25,Corporate,East,Patna,Furniture,Bookcases,Bookcases Model 42,94877.77,3,0.15,3696.69
ORD-10194,20-02-2024,25-02-2024,Customer_243,Consumer,East,Bhubaneswar,Technology,Laptops,Laptops Model 15,15347.15,7,0.05,2894.53
ORD-10195,08-09-2023,10-09-2023,Customer_125,Corporate,West,Mumbai,Office Supplies,Storage,Storage Model 14,96794.73,9,0.2,-11274.34
ORD-10196,08-11-2023,09-11-2023,Customer_345,Home Office,West,Pune,Furniture,Bookcases,Bookcases Model 39,72596.18,4,0,8502.13
ORD-10197,22-03-2022,23-03-2022,Customer_171,Corporate,South,Hyderabad,Office Supplies,Paper,Paper Model 1,56105.62,8,0.05,12195.59
ORD-10198,10-03-2023,12-03-2023,Customer_283,Corporate,North,Chandigarh,Technology,Phones,Phones Model 50,69714.82,4,0.15,8977.99
ORD-10199,03-08-2023,07-08-2023,Customer_239,Consumer,West,Ahmedabad,Office Supplies,Storage,Storage Model 47,31188.02,6,0.2,2205.09
ORD-10200,19-08-2024,22-08-2024,Customer_284,Home Office,South,Chennai,Technology,Laptops,Laptops Model 38,5048.69,4,0.05,20.47
ORD-10201,05-05-2024,08-05-2024,Customer_351,Corporate,South,Bangalore,Technology,Phones,Phones Model 17,38294.06,4,0.15,1442.18
ORD-10202,27-09-2024,01-10-2024,Customer_278,Home Office,West,Mumbai,Office Supplies,Storage,Storage Model 4,17341.94,9,0.15,-936.26
ORD-10203,09-12-2024,10-12-2024,Customer_5,Consumer,North,Chandigarh,Furniture,Chairs,Chairs Model 33,41533.03,4,0,9419.38
ORD-10204,22-07-2024,25-07-2024,Customer_273,Home Office,North,Chandigarh,Office Supplies,Paper,Paper Model 27,93423.42,8,0.15,-8974.91
ORD-10205,25-01-2022,26-01-2022,Customer_50,Home Office,East,Bhubaneswar,Technology,Phones,Phones Model 10,50470.5,7,0.05,1350.29
ORD-10206,09-05-2023,11-05-2023,Customer_357,Consumer,East,Patna,Technology,Laptops,Laptops Model 20,8362.41,7,0.15,344.95
ORD-10207,15-06-2022,16-06-2022,Customer_43,Corporate,North,Lucknow,Technology,Laptops,Laptops Model 28,55493.79,1,0,12525.57
ORD-10208,10-11-2023,15-11-2023,Customer_39,Home Office,North,Chandigarh,Furniture,Chairs,Chairs Model 18,21536,10,0.15,-694.02
ORD-10209,09-03-2022,11-03-2022,Customer_289,Consumer,East,Kolkata,Furniture,Bookcases,Bookcases Model 37,14847.06,7,0,1853.2
ORD-10210,07-03-2024,12-03-2024,Customer_178,Consumer,East,Patna,Office Supplies,Binders,Binders Model 7,79154.56,2,0.2,2878.39
ORD-10211,14-06-2024,16-06-2024,Customer_140,Corporate,North,Lucknow,Office Supplies,Paper,Paper Model 32,95508.41,7,0.1,-4068.05
ORD-10212,13-04-2023,16-04-2023,Customer_152,Consumer,West,Pune,Furniture,Bookcases,Bookcases Model 46,58794.57,7,0,14289.54
ORD-10213,31-05-2022,01-06-2022,Customer_55,Consumer,East,Kolkata,Technology,Accessories,Accessories Model 1,78497.08,3,0.15,-1635.13
ORD-10214,24-09-2023,28-09-2023,Customer_263,Corporate,East,Patna,Furniture,Chairs,Chairs Model 7,9186.07,7,0.15,360.52
ORD-10215,23-02-2022,24-02-2022,Customer_212,Corporate,East,Bhubaneswar,Furniture,Bookcases,Bookcases Model 50,60005.36,6,0.15,-5815.41
ORD-10216,23-06-2022,28-06-2022,Customer_138,Corporate,South,Hyderabad,Office Supplies,Binders,Binders Model 10,68688.94,3,0.05,4617.94
ORD-10217,10-05-2022,12-05-2022,Customer_127,Home Office,West,Pune,Technology,Laptops,Laptops Model 41,48681.02,2,0.1,629.2
ORD-10218,12-10-2024,17-10-2024,Customer_195,Corporate,South,Chennai,Furniture,Chairs,Chairs Model 29,30813.47,7,0.1,4942.58
ORD-10219,17-11-2023,21-11-2023,Customer_204,Corporate,South,Chennai,Technology,Accessories,Accessories Model 19,94754.25,4,0.15,-2032.87
ORD-10220,02-10-2024,07-10-2024,Customer_289,Consumer,South,Chennai,Technology,Laptops,Laptops Model 38,81741.2,7,0.1,-1759.73
ORD-10221,04-01-2023,09-01-2023,Customer_210,Home Office,North,Chandigarh,Technology,Accessories,Accessories Model 32,21360.02,5,0,5441.28
ORD-10222,13-10-2022,16-10-2022,Customer_307,Corporate,South,Chennai,Office Supplies,Binders,Binders Model 38,71666.02,7,0,11629.01
ORD-10223,31-03-2024,05-04-2024,Customer_44,Consumer,West,Ahmedabad,Furniture,Tables,Tables Model 50,70312.61,9,0.2,671.14
ORD-10224,24-05-2023,27-05-2023,Customer_221,Consumer,South,Hyderabad,Office Supplies,Binders,Binders Model 1,56540.42,7,0.1,10823.49
ORD-10225,21-07-2022,24-07-2022,Customer_201,Corporate,South,Hyderabad,Office Supplies,Paper,Paper Model 50,56020.34,10,0.05,6243.17
ORD-10226,21-10-2024,23-10-2024,Customer_374,Consumer,East,Kolkata,Technology,Phones,Phones Model 23,29895.51,2,0,7707.94
ORD-10227,01-10-2023,04-10-2023,Customer_232,Corporate,West,Mumbai,Office Supplies,Storage,Storage Model 5,35155.88,2,0.15,2830
ORD-10228,07-09-2023,08-09-2023,Customer_283,Consumer,North,Delhi,Technology,Accessories,Accessories Model 22,11381.59,3,0.05,1468.21
ORD-10229,23-05-2024,27-05-2024,Customer_315,Consumer,South,Chennai,Office Supplies,Binders,Binders Model 29,19045.5,7,0.15,-1765.55
ORD-10230,29-05-2024,02-06-2024,Customer_275,Consumer,North,Chandigarh,Furniture,Chairs,Chairs Model 24,28195.31,2,0.2,-3512.06
ORD-10231,30-10-2023,01-11-2023,Customer_313,Corporate,West,Mumbai,Technology,Accessories,Accessories Model 38,86332.34,9,0.1,8567.86
ORD-10232,22-08-2022,25-08-2022,Customer_345,Consumer,East,Patna,Office Supplies,Binders,Binders Model 21,81466.96,5,0.2,-200.24
ORD-10233,30-08-2022,01-09-2022,Customer_71,Home Office,East,Kolkata,Furniture,Tables,Tables Model 25,69496.94,9,0.15,316.89
ORD-10234,16-05-2024,18-05-2024,Customer_148,Consumer,West,Ahmedabad,Office Supplies,Paper,Paper Model 12,91956.52,3,0.2,-9957.38
ORD-10235,07-10-2023,11-10-2023,Customer_254,Corporate,North,Lucknow,Furniture,Tables,Tables Model 44,14085.2,7,0.2,-332.98
ORD-10236,04-10-2024,08-10-2024,Customer_116,Home Office,West,Pune,Furniture,Chairs,Chairs Model 19,56757.08,4,0.1,-2373.93
ORD-10237,11-12-2022,15-12-2022,Customer_188,Home Office,West,Ahmedabad,Office Supplies,Binders,Binders Model 49,57485.05,5,0.2,3208.86
ORD-10238,27-03-2022,31-03-2022,Customer_17,Corporate,South,Chennai,Furniture,Bookcases,Bookcases Model 17,83092.04,4,0.1,14017.83
ORD-10239,15-12-2023,16-12-2023,Customer_313,Home Office,West,Mumbai,Furniture,Chairs,Chairs Model 28,81164.92,10,0.1,13413.49
ORD-10240,06-12-2022,11-12-2022,Customer_87,Corporate,South,Bangalore,Furniture,Chairs,Chairs Model 46,57222.4,9,0.1,5677.29
ORD-10241,23-08-2023,26-08-2023,Customer_336,Consumer,East,Bhubaneswar,Office Supplies,Binders,Binders Model 45,13991.1,7,0,4171.05
ORD-10242,29-09-2022,01-10-2022,Customer_324,Corporate,South,Hyderabad,Technology,Phones,Phones Model 41,76266.62,7,0.15,-4915.92
ORD-10243,28-04-2024,02-05-2024,Customer_250,Corporate,West,Mumbai,Office Supplies,Binders,Binders Model 38,40583.65,5,0.1,2584.12
ORD-10244,06-01-2022,07-01-2022,Customer_220,Consumer,West,Ahmedabad,Office Supplies,Paper,Paper Model 32,36143.16,2,0.2,-1827.8
ORD-10245,04-07-2023,07-07-2023,Customer_391,Consumer,East,Patna,Office Supplies,Paper,Paper Model 3,13494.13,8,0.1,2341.75
ORD-10246,23-07-2022,27-07-2022,Customer_68,Home Office,North,Delhi,Furniture,Tables,Tables Model 20,45923.55,7,0.05,11431.45
ORD-10247,22-11-2022,25-11-2022,Customer_157,Home Office,North,Chandigarh,Technology,Laptops,Laptops Model 45,8700.84,3,0,1297.17
ORD-10248,25-04-2023,29-04-2023,Customer_266,Home Office,North,Chandigarh,Furniture,Chairs,Chairs Model 29,21735.41,2,0.05,3225.97
ORD-10249,20-01-2022,21-01-2022,Customer_375,Consumer,East,Kolkata,Technology,Accessories,Accessories Model 7,13651.43,2,0.05,1307.36
ORD-10250,04-10-2023,07-10-2023,Customer_5,Home Office,East,Kolkata,Technology,Phones,Phones Model 42,64336.83,3,0,11749.65
ORD-10251,03-12-2022,07-12-2022,Customer_112,Consumer,East,Bhubaneswar,Furniture,Bookcases,Bookcases Model 7,74952.75,7,0.2,1622.09
ORD-10252,14-10-2022,15-10-2022,Customer_128,Home Office,West,Pune,Technology,Laptops,Laptops Model 39,79212.13,4,0.1,8804.84
ORD-10253,07-08-2023,08-08-2023,Customer_123,Corporate,East,Kolkata,Office Supplies,Paper,Paper Model 25,51197.5,7,0.1,5710.69
ORD-10254,19-08-2022,21-08-2022,Customer_68,Corporate,West,Ahmedabad,Office Supplies,Binders,Binders Model 37,53064.51,1,0.1,9736.33
ORD-10255,11-05-2024,14-05-2024,Customer_31,Corporate,South,Chennai,Furniture,Chairs,Chairs Model 33,58942.67,1,0.1,231.98
ORD-10256,10-08-2023,15-08-2023,Customer_143,Consumer,West,Pune,Office Supplies,Storage,Storage Model 20,8701.57,9,0.2,34.91
ORD-10257,11-06-2022,16-06-2022,Customer_374,Consumer,South,Bangalore,Office Supplies,Storage,Storage Model 4,39377.78,2,0.1,4909.19
ORD-10258,16-05-2023,17-05-2023,Customer_363,Consumer,West,Mumbai,Technology,Accessories,Accessories Model 45,61078.82,5,0.05,1823.86
ORD-10259,24-01-2022,26-01-2022,Customer_384,Corporate,West,Pune,Office Supplies,Paper,Paper Model 47,78407.22,5,0.05,7289.31
ORD-10260,30-08-2022,31-08-2022,Customer_262,Corporate,East,Patna,Technology,Accessories,Accessories Model 4,6855.26,10,0,1193.07
ORD-10261,20-10-2024,25-10-2024,Customer_261,Consumer,South,Chennai,Furniture,Tables,Tables Model 3,77446.23,10,0,8294.58
ORD-10262,26-01-2022,28-01-2022,Customer_366,Home Office,North,Lucknow,Technology,Laptops,Laptops Model 42,92062.54,3,0,17327.66
ORD-10263,08-05-2024,10-05-2024,Customer_258,Home Office,East,Kolkata,Technology,Accessories,Accessories Model 4,32333.55,2,0.2,-1836.48
ORD-10264,03-01-2023,05-01-2023,Customer_234,Consumer,North,Lucknow,Furniture,Tables,Tables Model 24,86670.21,5,0.1,-2461.75
ORD-10265,15-02-2023,18-02-2023,Customer_398,Consumer,East,Bhubaneswar,Office Supplies,Binders,Binders Model 47,46660.71,10,0.15,6973.29
ORD-10266,18-05-2023,20-05-2023,Customer_337,Corporate,North,Lucknow,Furniture,Chairs,Chairs Model 48,54383.75,1,0.1,-2699.31
ORD-10267,22-09-2023,23-09-2023,Customer_48,Consumer,South,Hyderabad,Furniture,Tables,Tables Model 15,49456.87,1,0.05,8799.03
ORD-10268,30-11-2024,04-12-2024,Customer_202,Consumer,East,Patna,Office Supplies,Binders,Binders Model 38,58286.68,9,0.05,9285.3
ORD-10269,08-05-2022,12-05-2022,Customer_140,Consumer,South,Bangalore,Technology,Laptops,Laptops Model 5,85165.91,7,0.1,2513.62
ORD-10270,20-02-2023,22-02-2023,Customer_184,Consumer,North,Delhi,Furniture,Chairs,Chairs Model 29,45231.89,6,0.15,-3157.9
ORD-10271,24-09-2023,28-09-2023,Customer_168,Consumer,East,Kolkata,Furniture,Chairs,Chairs Model 6,80855.89,5,0.2,-11313.16
ORD-10272,24-05-2023,27-05-2023,Customer_232,Home Office,West,Ahmedabad,Furniture,Bookcases,Bookcases Model 48,30234.65,3,0,8708.31
ORD-10273,27-05-2023,28-05-2023,Customer_206,Corporate,West,Mumbai,Furniture,Chairs,Chairs Model 44,1689.71,4,0.05,83.7
ORD-10274,22-06-2022,27-06-2022,Customer_170,Consumer,East,Kolkata,Furniture,Chairs,Chairs Model 3,20176.16,8,0.05,463.94
ORD-10275,02-08-2024,03-08-2024,Customer_89,Corporate,South,Hyderabad,Technology,Accessories,Accessories Model 14,39802.37,1,0.15,2818.14
ORD-10276,19-01-2023,22-01-2023,Customer_256,Corporate,East,Patna,Furniture,Chairs,Chairs Model 36,61603.6,10,0.05,9968.67
ORD-10277,08-09-2024,09-09-2024,Customer_279,Consumer,North,Lucknow,Technology,Phones,Phones Model 25,42213.86,9,0.05,6656.64
ORD-10278,06-01-2024,10-01-2024,Customer_306,Consumer,West,Pune,Office Supplies,Paper,Paper Model 2,32499.64,5,0.05,211.76
ORD-10279,30-07-2023,31-07-2023,Customer_124,Corporate,West,Ahmedabad,Technology,Accessories,Accessories Model 35,99960.77,3,0,11192.03
ORD-10280,25-04-2022,27-04-2022,Customer_15,Home Office,West,Pune,Furniture,Chairs,Chairs Model 45,24036.84,6,0.1,4290.46
ORD-10281,22-12-2023,27-12-2023,Customer_29,Consumer,South,Hyderabad,Furniture,Tables,Tables Model 39,54441.4,3,0.15,-4927.44
ORD-10282,25-03-2023,26-03-2023,Customer_166,Consumer,West,Mumbai,Technology,Accessories,Accessories Model 2,20545.71,3,0.1,2655.21
ORD-10283,30-10-2022,04-11-2022,Customer_173,Corporate,South,Bangalore,Office Supplies,Storage,Storage Model 21,96075.6,6,0.15,4467.92
ORD-10284,07-10-2022,09-10-2022,Customer_115,Home Office,West,Ahmedabad,Technology,Accessories,Accessories Model 38,32069.7,9,0.2,1499.19
ORD-10285,26-12-2022,30-12-2022,Customer_395,Home Office,East,Bhubaneswar,Office Supplies,Storage,Storage Model 3,13171.16,1,0.2,-686.21
ORD-10286,08-01-2023,13-01-2023,Customer_40,Consumer,East,Bhubaneswar,Furniture,Bookcases,Bookcases Model 23,56772.25,8,0.05,4700.29
ORD-10287,17-10-2023,19-10-2023,Customer_108,Consumer,North,Chandigarh,Office Supplies,Paper,Paper Model 45,73063.95,6,0.15,-7098.24
ORD-10288,19-05-2022,22-05-2022,Customer_212,Corporate,East,Kolkata,Office Supplies,Binders,Binders Model 25,5290.67,8,0.15,752.73
ORD-10289,21-12-2023,26-12-2023,Customer_18,Corporate,West,Mumbai,Technology,Accessories,Accessories Model 2,65271.47,4,0.05,7364.05
ORD-10290,15-10-2023,18-10-2023,Customer_48,Corporate,North,Delhi,Technology,Phones,Phones Model 39,88849.16,3,0,16593.61
ORD-10291,15-09-2024,16-09-2024,Customer_106,Consumer,West,Ahmedabad,Furniture,Bookcases,Bookcases Model 27,89030.45,3,0,6705.28
ORD-10292,28-06-2023,01-07-2023,Customer_185,Consumer,East,Kolkata,Furniture,Chairs,Chairs Model 28,39593.77,9,0.15,-2439.08
ORD-10293,29-06-2022,02-07-2022,Customer_60,Corporate,West,Mumbai,Furniture,Chairs,Chairs Model 26,21091.82,5,0,3551.71
ORD-10294,22-08-2024,26-08-2024,Customer_229,Consumer,East,Kolkata,Office Supplies,Paper,Paper Model 17,39058.95,6,0.15,-298.78
ORD-10295,19-06-2024,23-06-2024,Customer_278,Corporate,East,Kolkata,Technology,Accessories,Accessories Model 49,6633.12,2,0,1439.62
ORD-10296,11-04-2023,16-04-2023,Customer_244,Corporate,North,Lucknow,Office Supplies,Storage,Storage Model 6,96579.96,8,0.2,6800.53
ORD-10297,19-03-2024,20-03-2024,Customer_65,Consumer,South,Bangalore,Technology,Phones,Phones Model 28,94931.62,3,0.05,19187.12
ORD-10298,10-06-2022,14-06-2022,Customer_204,Home Office,South,Hyderabad,Furniture,Bookcases,Bookcases Model 21,26159.69,2,0,3846.12
ORD-10299,20-07-2023,25-07-2023,Customer_76,Home Office,West,Mumbai,Office Supplies,Paper,Paper Model 38,58963.82,7,0,9057.47
ORD-10300,25-07-2022,26-07-2022,Customer_293,Home Office,North,Lucknow,Office Supplies,Storage,Storage Model 31,87850.41,5,0.15,5595.8
ORD-10301,18-03-2022,20-03-2022,Customer_170,Home Office,East,Patna,Furniture,Bookcases,Bookcases Model 16,61061.2,7,0,9094.95
ORD-10302,11-04-2022,15-04-2022,Customer_252,Home Office,East,Patna,Furniture,Tables,Tables Model 44,81829.9,5,0.1,1643.69
ORD-10303,21-07-2022,23-07-2022,Customer_310,Home Office,South,Chennai,Office Supplies,Storage,Storage Model 6,77516.07,6,0.1,10247.61
ORD-10304,20-01-2023,24-01-2023,Customer_82,Consumer,South,Chennai,Office Supplies,Storage,Storage Model 20,76069.58,6,0,13602.57
ORD-10305,03-11-2024,07-11-2024,Customer_234,Consumer,South,Hyderabad,Office Supplies,Binders,Binders Model 24,17786.87,4,0,1998.76
ORD-10306,12-02-2023,15-02-2023,Customer_251,Home Office,East,Patna,Office Supplies,Storage,Storage Model 29,63723.28,2,0,7040.44
ORD-10307,30-12-2022,03-01-2023,Customer_26,Consumer,East,Patna,Furniture,Tables,Tables Model 37,75021.63,2,0.1,-3236.24
ORD-10308,15-03-2023,17-03-2023,Customer_393,Home Office,South,Hyderabad,Furniture,Tables,Tables Model 1,65332.94,9,0,17388.85
ORD-10309,28-08-2024,30-08-2024,Customer_193,Corporate,South,Hyderabad,Furniture,Chairs,Chairs Model 30,25612.85,5,0.1,1433.08
ORD-10310,01-06-2023,03-06-2023,Customer_262,Home Office,West,Pune,Office Supplies,Paper,Paper Model 24,82518.93,7,0.2,-10267.17
ORD-10311,02-08-2023,05-08-2023,Customer_365,Home Office,North,Lucknow,Furniture,Tables,Tables Model 20,98841.92,6,0.1,1510.97
ORD-10312,21-01-2023,23-01-2023,Customer_152,Corporate,South,Bangalore,Office Supplies,Storage,Storage Model 27,66222.77,3,0,14161.75
ORD-10313,08-04-2024,12-04-2024,Customer_327,Corporate,North,Chandigarh,Office Supplies,Paper,Paper Model 43,81693.46,6,0.05,14016.93
ORD-10314,05-01-2024,10-01-2024,Customer_133,Home Office,East,Kolkata,Office Supplies,Paper,Paper Model 36,18523.02,2,0.15,-1259.82
ORD-10315,10-01-2023,13-01-2023,Customer_170,Corporate,North,Delhi,Technology,Phones,Phones Model 17,74548.89,5,0.15,7232.93
ORD-10316,26-08-2023,30-08-2023,Customer_100,Home Office,North,Lucknow,Furniture,Bookcases,Bookcases Model 8,58565.67,10,0,9842.25
ORD-10317,21-02-2024,26-02-2024,Customer_292,Corporate,East,Patna,Furniture,Chairs,Chairs Model 10,14167.84,4,0.1,740.95
ORD-10318,10-10-2023,12-10-2023,Customer_141,Consumer,North,Lucknow,Technology,Accessories,Accessories Model 49,98670.72,6,0,5049.81
ORD-10319,12-12-2022,17-12-2022,Customer_245,Corporate,South,Chennai,Furniture,Chairs,Chairs Model 1,61640.73,7,0.15,447.29
ORD-10320,19-03-2022,24-03-2022,Customer_3,Home Office,South,Hyderabad,Technology,Phones,Phones Model 47,89254.64,9,0.05,399.77
ORD-10321,25-05-2023,27-05-2023,Customer_24,Corporate,East,Patna,Furniture,Chairs,Chairs Model 19,38663.27,10,0.1,-318.78
ORD-10322,22-07-2024,27-07-2024,Customer_85,Corporate,East,Patna,Office Supplies,Binders,Binders Model 2,34601.92,8,0.1,4758.76
ORD-10323,13-04-2023,15-04-2023,Customer_334,Consumer,South,Bangalore,Office Supplies,Binders,Binders Model 25,59174.44,3,0,8381.93
ORD-10324,08-06-2023,13-06-2023,Customer_214,Corporate,North,Chandigarh,Furniture,Bookcases,Bookcases Model 25,11257.29,1,0,2504.04
ORD-10325,11-09-2022,16-09-2022,Customer_52,Home Office,East,Patna,Office Supplies,Binders,Binders Model 34,20946.74,1,0.1,1156.63
ORD-10326,07-07-2023,12-07-2023,Customer_55,Corporate,South,Chennai,Furniture,Bookcases,Bookcases Model 13,72017.24,2,0.1,-1548.14
ORD-10327,14-02-2023,17-02-2023,Customer_107,Home Office,South,Chennai,Office Supplies,Storage,Storage Model 31,29887.44,1,0.2,-774.42
ORD-10328,09-11-2023,11-11-2023,Customer_47,Home Office,North,Delhi,Office Supplies,Binders,Binders Model 5,90734.56,10,0.15,-5690.32
ORD-10329,27-07-2022,30-07-2022,Customer_149,Corporate,South,Chennai,Technology,Laptops,Laptops Model 44,46695.6,2,0.05,10204.63
ORD-10330,03-10-2023,07-10-2023,Customer_225,Home Office,North,Delhi,Furniture,Chairs,Chairs Model 18,85273.87,3,0.1,3358.24
ORD-10331,10-07-2022,13-07-2022,Customer_354,Corporate,East,Kolkata,Furniture,Tables,Tables Model 27,40324.9,8,0.1,6408.72
ORD-10332,08-12-2022,09-12-2022,Customer_303,Corporate,South,Hyderabad,Office Supplies,Binders,Binders Model 37,98166.13,3,0,15118.26
ORD-10333,16-06-2024,18-06-2024,Customer_58,Corporate,West,Pune,Office Supplies,Binders,Binders Model 29,86326.29,3,0.15,11231.01
ORD-10334,05-04-2022,06-04-2022,Customer_115,Home Office,East,Bhubaneswar,Technology,Phones,Phones Model 22,70604.53,9,0.2,2184.74
ORD-10335,29-11-2024,04-12-2024,Customer_286,Home Office,North,Lucknow,Office Supplies,Paper,Paper Model 4,25233.41,6,0.15,-1585.58
ORD-10336,24-01-2022,26-01-2022,Customer_143,Consumer,West,Pune,Furniture,Chairs,Chairs Model 33,75267.29,6,0.05,6226.39
ORD-10337,02-04-2023,07-04-2023,Customer_256,Corporate,West,Pune,Furniture,Chairs,Chairs Model 21,46179.91,10,0.15,-3601.8
ORD-10338,01-09-2022,05-09-2022,Customer_310,Home Office,North,Delhi,Technology,Laptops,Laptops Model 41,4065.28,9,0,1042.65
ORD-10339,16-09-2023,21-09-2023,Customer_233,Corporate,South,Hyderabad,Office Supplies,Storage,Storage Model 36,95060.34,6,0,24159.32
ORD-10340,26-08-2024,29-08-2024,Customer_150,Home Office,West,Mumbai,Furniture,Bookcases,Bookcases Model 34,22563.84,6,0.1,3553.15
ORD-10341,05-02-2024,06-02-2024,Customer_101,Consumer,North,Delhi,Technology,Phones,Phones Model 8,82272.95,7,0,9343.93
ORD-10342,15-03-2024,17-03-2024,Customer_345,Home Office,West,Mumbai,Office Supplies,Storage,Storage Model 8,11222.69,7,0,3160.95
ORD-10343,11-07-2024,15-07-2024,Customer_248,Home Office,South,Chennai,Furniture,Bookcases,Bookcases Model 50,73753.29,9,0.15,8091.03
ORD-10344,29-12-2022,03-01-2023,Customer_259,Corporate,South,Hyderabad,Furniture,Chairs,Chairs Model 27,39046.86,10,0.2,2759.6
